LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
UKO38805K1,35,32618,105520,411,95,4,8.08,12,0.21,High School,Unemployed,Married,No,No,Auto,Yes,0
PNMNKQ12KG,36,81997,63395,440,52,2,24.44,36,0.84,Bachelor's,Part-time,Divorced,No,No,Home,No,0
ZAA6O9KX35,18,148215,144875,780,114,2,5.72,24,0.37,PhD,Part-time,Single,No,No,Home,No,0
R27DD1LQUX,22,39723,117633,330,114,4,5.8,48,0.54,High School,Unemployed,Divorced,Yes,Yes,Auto,Yes,0
5NI5XVAG3A,36,31133,35795,590,71,4,5.14,36,0.13,Bachelor's,Unemployed,Married,Yes,Yes,Other,Yes,0
EEDQN9Y8BO,40,68566,124316,504,27,3,21.3,48,0.19,PhD,Full-time,Married,Yes,Yes,Education,No,0
KUJG3SCBXN,57,52371,45117,360,8,3,10.74,48,0.51,Bachelor's,Unemployed,Single,No,No,Auto,Yes,0
P498Z624U1,59,65721,97766,342,95,2,23.05,36,0.45,Master's,Self-employed,Married,No,Yes,Other,Yes,0
2VWIZWFH06,30,105241,158959,339,59,4,11.36,24,0.84,High School,Self-employed,Divorced,Yes,No,Auto,Yes,0
QJZ7VBVRM8,49,74677,148664,830,43,2,14.78,48,0.5,PhD,Full-time,Divorced,Yes,No,Auto,No,0
DIH8RSGICQ,65,56885,136517,711,105,1,5.85,36,0.23,PhD,Part-time,Married,Yes,Yes,Other,No,0
5P5YYIU9M5,20,127987,184537,682,1,4,10.15,12,0.18,Bachelor's,Full-time,Divorced,Yes,No,Auto,No,0
DPT3TA09SC,51,58611,108972,521,83,3,18.19,60,0.5,PhD,Self-employed,Divorced,No,No,Education,Yes,1
LCD3XVNIRY,34,60932,189711,672,41,3,6.22,60,0.42,PhD,Full-time,Divorced,No,Yes,Other,Yes,0
6LN4FS42TQ,54,39795,69539,479,72,4,18.44,48,0.38,High School,Part-time,Divorced,Yes,No,Other,No,1
DQDKPG6VE7,55,130864,53924,383,118,4,11.69,60,0.34,PhD,Full-time,Married,Yes,No,Education,No,0
SJF52N6KVN,41,136154,53986,424,22,3,19.79,36,0.88,Bachelor's,Self-employed,Married,Yes,No,Home,Yes,0
OV7M6EK1H3,31,100391,43348,816,25,3,5.32,48,0.15,Master's,Unemployed,Divorced,Yes,No,Business,Yes,0
6JTXUP4YW7,40,88677,237803,388,15,2,23.78,48,0.61,Bachelor's,Full-time,Single,No,No,Auto,No,1
69KJSY98RP,37,140643,93528,538,48,4,13.73,24,0.4,Master's,Full-time,Divorced,No,No,Home,No,0
UNJXVN8Q29,29,127663,192913,504,62,3,5.93,12,0.11,Master's,Part-time,Single,Yes,No,Other,No,0
AWLYQM3C5O,50,100524,189609,526,83,1,11.0,48,0.31,High School,Part-time,Married,No,No,Home,No,0
KE6CTD0QT2,21,82852,76770,782,48,1,2.68,36,0.16,Bachelor's,Self-employed,Divorced,Yes,Yes,Business,Yes,0
9WPZD4UYEA,59,50218,113834,639,1,1,23.08,24,0.24,PhD,Full-time,Married,No,Yes,Business,No,0
NA0FSK6H8S,47,77465,140598,580,29,4,6.59,36,0.16,PhD,Unemployed,Single,No,Yes,Auto,Yes,0
KLXUX36YGK,42,119765,35279,327,68,1,16.72,60,0.72,Master's,Self-employed,Single,No,Yes,Education,Yes,0
YFWZ8ST0GT,21,93465,177043,592,99,3,5.42,12,0.41,High School,Unemployed,Divorced,No,Yes,Business,Yes,0
ALCVQCXJZE,51,138839,98043,415,9,4,10.91,48,0.65,High School,Unemployed,Divorced,Yes,No,Education,Yes,0
V08BPL3AJY,64,53034,32871,304,9,2,11.06,24,0.64,Bachelor's,Part-time,Single,No,No,Auto,Yes,1
D0ZTMC2WSZ,52,29434,113721,517,8,2,11.94,48,0.68,Bachelor's,Full-time,Single,Yes,No,Business,Yes,0
07PQ6LSUBS,21,133144,98396,366,43,3,9.56,48,0.32,Bachelor's,Full-time,Divorced,Yes,No,Home,No,0
3KLMUE8FYP,59,65019,169867,521,108,4,11.12,60,0.52,Master's,Self-employed,Divorced,Yes,Yes,Other,Yes,0
1JL27ICVFY,46,95543,168301,413,67,4,16.93,36,0.59,Master's,Part-time,Single,Yes,No,Home,No,0
ZV3OQCZPS6,37,15785,84424,750,21,4,23.05,12,0.77,Master's,Self-employed,Single,Yes,No,Auto,No,1
0RPRYK6970,49,146372,183574,354,118,2,9.43,24,0.69,PhD,Unemployed,Married,No,No,Auto,Yes,0
I6VK1E0N6F,18,74589,152201,443,54,3,23.44,60,0.32,Bachelor's,Unemployed,Single,Yes,Yes,Education,No,0
OFBSK36E59,35,128501,55003,681,78,1,22.34,36,0.15,High School,Part-time,Divorced,No,No,Auto,Yes,0
GGC3GF3QID,69,117489,73561,428,83,4,20.4,36,0.28,Bachelor's,Self-employed,Single,Yes,Yes,Home,Yes,0
BW454P2MUH,53,21376,181092,564,90,3,23.46,60,0.33,PhD,Unemployed,Married,No,No,Home,No,0
L9NORHIM3A,60,98224,166239,530,59,2,10.91,48,0.68,Master's,Part-time,Divorced,No,Yes,Education,Yes,0
U6XS3EM94R,57,29515,161024,596,103,4,8.11,36,0.4,Master's,Full-time,Single,Yes,No,Auto,No,0
DIIRWLIWVS,32,45862,27831,431,31,2,7.65,24,0.21,PhD,Self-employed,Single,Yes,No,Auto,No,0
XJ0JBIYUL5,35,74036,122693,651,1,2,6.03,24,0.78,High School,Full-time,Married,No,No,Home,Yes,1
XK8MVD7GLK,48,108973,73290,841,33,4,13.06,36,0.77,Master's,Full-time,Single,Yes,Yes,Home,No,0
U8MCHVSZK0,57,50738,16399,535,12,4,10.0,48,0.29,High School,Part-time,Single,No,No,Business,No,0
MY8HVATKO7,43,20894,49560,748,32,1,22.55,36,0.41,High School,Unemployed,Single,No,Yes,Business,No,0
PY3F3R3MSN,63,140132,187576,458,54,1,13.32,24,0.9,PhD,Full-time,Married,Yes,No,Other,Yes,0
P6N29BQKPO,62,125955,68730,796,96,2,13.5,48,0.55,PhD,Self-employed,Single,No,No,Auto,No,0
P047YWD6CR,27,67693,220240,694,61,4,24.7,24,0.5,High School,Self-employed,Single,No,Yes,Education,No,0
5VPFFTME26,41,92511,13661,412,71,3,9.58,12,0.8,PhD,Part-time,Divorced,No,Yes,Auto,Yes,0
1G8CIVUEUX,53,101918,125148,385,61,1,5.24,48,0.23,Bachelor's,Unemployed,Married,Yes,Yes,Home,Yes,0
BCWNHBNW04,43,122710,77845,730,95,1,16.17,12,0.19,PhD,Self-employed,Married,Yes,No,Home,No,0
I77IMCW5X8,65,40751,11387,527,1,4,15.63,60,0.34,High School,Part-time,Divorced,No,No,Education,Yes,0
K03MSY0IIV,25,27874,224693,594,55,4,11.37,36,0.67,Master's,Full-time,Divorced,No,No,Business,Yes,0
HU5WK4Q1K6,67,70473,8094,848,19,3,17.82,36,0.48,PhD,Unemployed,Single,Yes,Yes,Other,No,0
YMYXE81L4J,30,65979,111690,430,41,2,12.49,12,0.38,High School,Full-time,Married,Yes,Yes,Home,No,0
DU0YWX2UXI,67,84378,227321,491,44,4,18.38,60,0.16,PhD,Full-time,Divorced,Yes,No,Auto,Yes,0
8T9BAWSKN9,40,77159,230839,552,97,1,13.4,24,0.6,High School,Unemployed,Divorced,Yes,No,Education,Yes,1
J6GMQXHE2N,62,106712,103111,657,73,4,7.1,12,0.18,Bachelor's,Full-time,Divorced,Yes,Yes,Other,Yes,0
MR1RVOCS20,24,139650,30541,789,115,4,24.83,36,0.21,PhD,Self-employed,Single,No,No,Other,Yes,0
3387I923U7,58,115755,233220,731,69,4,22.79,48,0.41,PhD,Self-employed,Married,Yes,No,Education,No,0
S1LP78A9P8,62,96521,9538,777,93,2,17.17,48,0.65,High School,Self-employed,Married,No,No,Auto,No,0
ZZF41BEUSW,35,77306,31493,628,56,4,13.51,60,0.41,Master's,Self-employed,Divorced,Yes,Yes,Auto,Yes,0
IPXGU22DD4,40,24339,22749,567,66,1,7.15,24,0.54,Bachelor's,Full-time,Divorced,No,Yes,Business,Yes,0
BO9HB56AIV,37,79728,47706,805,60,2,4.03,36,0.85,Bachelor's,Part-time,Divorced,Yes,Yes,Home,No,0
7HQMMIOONP,55,90082,158854,748,97,1,21.27,12,0.69,PhD,Part-time,Married,Yes,Yes,Education,No,0
X6TY7U4UJY,58,146013,49781,637,95,3,21.58,48,0.46,PhD,Part-time,Single,No,No,Business,No,0
YL5H599KYX,24,61655,155511,520,76,1,4.27,60,0.59,High School,Self-employed,Single,Yes,Yes,Auto,Yes,0
FZN0XFCBYJ,28,73037,156334,835,21,1,18.44,12,0.61,Bachelor's,Self-employed,Married,No,No,Other,Yes,1
RXEL1WL540,48,119289,249744,381,65,3,14.19,12,0.74,High School,Full-time,Divorced,No,No,Home,No,0
YZVPMPIJVN,38,100374,74986,773,19,3,5.01,60,0.3,Master's,Self-employed,Single,Yes,No,Auto,Yes,0
7EST6235SB,53,66891,106860,812,50,1,9.39,24,0.18,PhD,Full-time,Married,No,No,Other,No,0
6CSIRXKS5T,46,147656,202087,412,99,1,20.47,48,0.41,Bachelor's,Part-time,Divorced,No,Yes,Education,Yes,0
4MCN81FBX6,33,92640,126547,542,56,1,11.19,12,0.23,Bachelor's,Full-time,Divorced,Yes,Yes,Business,Yes,0
KKAWV453VE,41,107378,37621,522,1,2,6.26,60,0.79,PhD,Self-employed,Divorced,Yes,No,Other,No,0
Q80UBRM2SX,44,127676,217599,822,54,3,18.91,36,0.55,High School,Full-time,Married,No,No,Other,No,0
ZFS3E5XYKL,59,148563,200732,316,85,2,9.65,36,0.27,High School,Self-employed,Single,No,Yes,Business,Yes,0
1C8DVA36H4,51,31924,216693,673,36,3,16.53,36,0.28,PhD,Self-employed,Single,Yes,Yes,Education,No,0
WUZTPL24NV,21,40076,15459,362,1,4,12.22,60,0.12,PhD,Self-employed,Married,No,No,Other,No,0
T0TDOUOGCK,52,118452,6540,309,114,4,15.63,12,0.55,Master's,Self-employed,Single,No,Yes,Business,No,0
5GT3E9YSSH,30,116716,77215,633,48,1,13.8,36,0.43,Master's,Full-time,Single,Yes,Yes,Other,No,0
6VBFIT4ACL,40,56760,178902,463,9,1,2.68,36,0.34,Master's,Self-employed,Single,No,Yes,Business,No,0
ZGRBH00G89,69,22864,24277,482,84,2,14.23,48,0.55,PhD,Unemployed,Married,Yes,No,Other,Yes,0
YFUDBQ4NQY,19,60253,137272,569,101,2,22.81,12,0.39,High School,Full-time,Single,No,Yes,Home,No,1
TH5YM0AVY6,53,121834,54018,352,69,1,24.77,36,0.85,High School,Part-time,Divorced,Yes,No,Home,No,1
PTSYU4USY7,24,130353,100471,573,58,3,11.18,48,0.87,Bachelor's,Unemployed,Single,Yes,No,Auto,Yes,0
2Z9T8I0BDC,44,96901,60760,503,93,1,9.93,60,0.73,PhD,Self-employed,Single,No,No,Business,Yes,0
PGS8UDKKHL,54,31979,239723,666,116,3,21.59,36,0.4,Master's,Full-time,Divorced,No,No,Education,Yes,1
EMRTAUI8VG,34,15436,165848,431,55,2,22.0,60,0.76,High School,Unemployed,Married,Yes,Yes,Other,No,0
1GYMRZWSIQ,18,77493,55494,702,9,2,6.48,60,0.84,High School,Unemployed,Single,No,Yes,Business,No,0
MN9ROK0PJC,68,130983,144713,602,16,3,14.07,48,0.39,Bachelor's,Unemployed,Single,No,Yes,Other,Yes,0
0G8NBAVMKG,59,125738,230872,480,25,2,4.46,12,0.23,Master's,Part-time,Divorced,Yes,No,Other,Yes,0
TAJKRKSIO0,32,47030,102853,604,103,2,2.06,48,0.39,Bachelor's,Part-time,Married,No,No,Business,Yes,0
E9K8TBLOAN,27,115330,227154,630,4,1,8.88,60,0.68,PhD,Full-time,Married,No,No,Home,Yes,0
8GC2PWHY3R,68,23497,109707,395,37,1,14.24,24,0.24,Master's,Part-time,Divorced,No,No,Education,No,0
PHBWXW2E8N,67,67745,181670,636,86,1,8.54,24,0.46,High School,Part-time,Divorced,Yes,No,Business,No,0
YD7RW4AJQU,67,55297,79615,378,23,2,7.67,48,0.8,High School,Self-employed,Divorced,Yes,Yes,Other,Yes,0
4AWJPLRCWU,20,96656,5055,405,72,4,4.04,12,0.36,High School,Part-time,Divorced,Yes,Yes,Auto,No,0
1TNINT12EG,28,35619,76124,455,86,2,2.2,60,0.61,Bachelor's,Full-time,Single,Yes,Yes,Auto,Yes,0
VXHJPCYD7A,48,43384,48712,742,103,2,17.85,60,0.79,PhD,Full-time,Single,Yes,No,Home,Yes,0
2TI224890F,67,71367,134549,846,101,2,8.53,24,0.22,High School,Full-time,Divorced,No,No,Auto,No,0
T05CB4R221,23,101115,212026,584,21,2,24.15,36,0.51,Bachelor's,Full-time,Married,No,Yes,Other,Yes,0
S67NDKUABV,65,94535,47292,766,38,4,9.51,12,0.29,High School,Full-time,Married,No,Yes,Education,No,0
FTNT0T3RXR,18,135914,221153,593,14,1,5.29,24,0.65,PhD,Self-employed,Divorced,Yes,Yes,Auto,Yes,0
X93BIH37CG,42,111199,180073,408,54,1,3.34,48,0.17,Master's,Full-time,Divorced,No,Yes,Auto,No,0
WC5FUWEZD3,41,114109,10653,797,60,2,4.07,60,0.27,Master's,Unemployed,Single,No,No,Education,No,0
JR5OHNAQM3,54,88304,109410,765,74,4,20.7,48,0.11,Master's,Unemployed,Married,Yes,Yes,Business,No,0
4FGCP5KQNP,18,88994,34218,517,99,3,3.28,36,0.15,Bachelor's,Self-employed,Single,No,Yes,Other,No,0
NMEF4CYCH1,35,39917,142740,449,79,2,14.16,36,0.65,High School,Part-time,Single,No,Yes,Other,Yes,0
VBIVDWWJXH,19,94637,174538,630,55,3,23.85,60,0.88,Bachelor's,Full-time,Married,No,Yes,Business,Yes,0
411Y7CWKIL,46,108588,246056,490,64,4,17.26,60,0.7,High School,Unemployed,Single,Yes,No,Business,No,0
5191HDZSK1,29,96877,139632,537,91,1,16.08,48,0.36,Bachelor's,Self-employed,Single,Yes,No,Education,Yes,0
SPLKDYK8CL,26,109287,111184,772,56,4,15.45,60,0.37,High School,Part-time,Married,Yes,No,Home,No,0
S2WHJZ0Y3F,64,90617,135936,550,50,1,24.47,36,0.76,PhD,Full-time,Single,No,No,Home,No,0
RQHFFS42NG,34,63778,10636,536,111,2,12.64,60,0.37,Master's,Part-time,Married,Yes,Yes,Business,No,0
4N3WG89YGF,48,110970,11403,739,52,2,5.56,24,0.51,PhD,Unemployed,Divorced,No,No,Business,No,0
MA1NWLRWVZ,37,149277,160739,798,12,3,7.57,24,0.55,High School,Unemployed,Married,No,No,Education,Yes,0
X3TU1IZKS4,49,82812,30226,368,56,4,23.84,60,0.54,PhD,Full-time,Divorced,No,No,Home,No,0
G8OJTEVNDP,68,64358,165097,696,17,4,13.67,12,0.44,Bachelor's,Self-employed,Single,No,No,Home,Yes,0
T99ZAHE58B,62,39065,149401,508,109,3,23.98,12,0.46,Master's,Full-time,Married,No,Yes,Other,Yes,0
KQCRXRCOB6,22,19901,215827,503,21,3,7.49,12,0.8,Bachelor's,Self-employed,Single,No,Yes,Other,No,1
VG132WH266,36,130436,224377,833,11,1,9.53,60,0.32,High School,Self-employed,Married,Yes,No,Auto,No,0
HH0EBAKNLL,42,146278,88965,463,105,2,14.49,60,0.54,High School,Unemployed,Divorced,Yes,Yes,Other,No,0
3S5CT931C4,60,43572,123815,421,112,2,10.92,24,0.37,PhD,Part-time,Married,Yes,Yes,Auto,No,0
0UOYF4MAP1,20,37251,187165,496,85,4,19.84,48,0.68,PhD,Unemployed,Married,No,Yes,Business,No,0
XNOEUUVT5W,58,144376,114180,733,56,4,24.4,12,0.19,PhD,Self-employed,Single,No,Yes,Other,No,0
JQYD4C5GP1,42,88253,113397,684,23,3,14.51,12,0.12,Bachelor's,Part-time,Married,Yes,Yes,Other,No,0
TAPRKS65V7,25,101017,6079,532,115,1,15.22,36,0.68,High School,Full-time,Single,No,Yes,Other,No,0
I42QN1XFGO,55,93087,229619,593,82,4,14.54,60,0.77,Bachelor's,Part-time,Single,Yes,Yes,Auto,Yes,0
O25AGSOVAF,42,109920,209477,304,110,3,22.25,60,0.82,High School,Unemployed,Divorced,No,No,Education,No,1
7UMJP6161I,21,81914,13751,645,88,4,22.52,36,0.66,Master's,Part-time,Single,No,Yes,Education,Yes,0
0VZRSNTD4V,22,129352,83736,462,26,4,21.13,24,0.81,PhD,Unemployed,Divorced,Yes,Yes,Education,Yes,0
2KVRTDS5KJ,34,132723,180539,849,21,1,11.71,48,0.35,PhD,Part-time,Divorced,No,Yes,Other,Yes,0
R2Q0ZQ5R2E,31,119089,235529,678,93,4,7.29,48,0.27,Bachelor's,Self-employed,Single,No,Yes,Home,No,0
5EYAGYQ3XS,60,18803,22890,331,21,1,5.85,12,0.79,High School,Self-employed,Married,No,Yes,Other,Yes,0
8OXVPVNYRI,35,103490,64451,353,117,1,16.2,48,0.81,Bachelor's,Part-time,Divorced,No,No,Auto,No,0
H6G94IR3EC,62,69301,85191,332,39,4,3.83,24,0.39,Master's,Unemployed,Single,No,Yes,Education,No,0
4MQRPXRIBE,38,30612,112311,353,70,4,4.73,36,0.86,PhD,Part-time,Divorced,Yes,No,Business,No,1
EEVNWYO586,51,118581,85798,468,118,1,19.87,60,0.13,Bachelor's,Part-time,Divorced,No,No,Education,No,0
FLYGBF5SR5,46,102450,234083,376,103,4,23.82,12,0.18,Master's,Self-employed,Single,Yes,Yes,Auto,No,1
ABLNM9ZV2C,37,76460,58461,823,63,1,10.98,48,0.68,High School,Unemployed,Divorced,No,No,Auto,Yes,1
M04IMZHAEP,66,108478,223974,844,106,4,22.62,48,0.47,Bachelor's,Unemployed,Single,No,Yes,Auto,Yes,0
WC8A2J5QDB,53,52397,216940,348,116,2,3.69,48,0.87,Bachelor's,Part-time,Divorced,No,Yes,Auto,Yes,0
289ELY73VI,69,103839,228303,431,55,2,13.58,24,0.67,High School,Unemployed,Single,Yes,Yes,Home,No,0
XRYNVUJJSM,20,119120,143533,846,27,2,5.02,36,0.4,PhD,Full-time,Single,No,No,Business,Yes,0
L1344P6R8P,54,131219,21834,405,26,2,3.94,12,0.46,Bachelor's,Unemployed,Married,No,Yes,Business,Yes,0
JP4DT4P3D6,54,27111,165550,670,3,3,21.43,48,0.27,Master's,Full-time,Single,No,Yes,Auto,No,0
1GZ1PSSPYY,33,76257,163995,578,42,3,4.03,60,0.73,Master's,Unemployed,Married,No,Yes,Business,Yes,0
ZDM436XZLU,49,39318,72162,478,17,3,24.76,48,0.8,Master's,Self-employed,Single,Yes,No,Education,No,0
RCH8H5XR3F,19,94625,189478,484,28,1,20.98,24,0.61,Master's,Part-time,Married,No,Yes,Business,Yes,1
4VAII0V969,35,78072,190027,660,84,1,14.8,60,0.24,Bachelor's,Part-time,Divorced,No,No,Auto,No,0
R2ZHZRVAQL,29,101946,180266,813,59,4,13.99,36,0.25,High School,Self-employed,Single,Yes,Yes,Education,No,0
7ZLUO6LRL1,58,63357,147554,355,97,2,2.46,36,0.49,Master's,Full-time,Married,No,No,Education,Yes,0
JTQTWJJRIJ,64,25636,118890,480,55,4,12.6,60,0.27,Master's,Part-time,Married,Yes,Yes,Education,Yes,0
26DTJVN7HJ,29,41821,114830,368,46,4,24.21,12,0.42,Master's,Unemployed,Divorced,No,No,Other,Yes,1
I6UE550BSZ,24,51498,36136,673,83,1,3.45,36,0.47,PhD,Full-time,Single,Yes,Yes,Home,No,0
BT1SNJGOEH,22,71979,25702,558,29,3,18.77,36,0.53,Master's,Full-time,Divorced,Yes,Yes,Business,Yes,0
W5BO9YRED1,66,118382,29708,363,83,3,3.29,48,0.45,Bachelor's,Unemployed,Married,Yes,Yes,Home,Yes,0
CF0L9KKW5K,52,141953,187191,400,71,2,6.37,36,0.71,PhD,Self-employed,Divorced,Yes,No,Education,No,0
X1T6WRJORJ,33,113083,94014,779,11,3,15.5,24,0.11,PhD,Unemployed,Single,Yes,Yes,Education,Yes,0
OAOB2XKTQ7,52,64804,41915,847,116,4,13.64,24,0.48,PhD,Unemployed,Married,Yes,No,Education,Yes,0
D0VW88IG2V,62,15198,176839,559,14,1,24.36,48,0.45,High School,Unemployed,Divorced,No,Yes,Education,Yes,0
S1FNY6FK8Q,29,126434,215277,642,44,4,9.08,36,0.27,PhD,Unemployed,Single,No,Yes,Home,Yes,0
YXY66VJYEN,20,136764,36697,561,69,1,4.04,24,0.18,Master's,Unemployed,Divorced,Yes,No,Other,No,0
1Q3XB3VKRJ,46,48048,244015,329,19,3,4.39,36,0.53,Bachelor's,Part-time,Single,Yes,Yes,Auto,Yes,0
NIJJN7UVPN,68,145046,129645,577,115,2,10.01,24,0.22,Bachelor's,Self-employed,Married,Yes,Yes,Home,Yes,0
OWOH79M6ZC,37,43798,179964,422,55,2,8.33,48,0.68,High School,Full-time,Married,Yes,No,Education,Yes,0
63TQOBLS61,38,118799,204886,688,107,3,17.51,24,0.74,PhD,Unemployed,Married,Yes,Yes,Home,No,0
QXZM2613KI,28,20094,11287,764,99,4,2.1,60,0.69,Bachelor's,Full-time,Divorced,Yes,Yes,Other,Yes,0
XZIZ31ZKM3,64,100616,167015,652,1,2,8.99,24,0.88,Master's,Unemployed,Divorced,No,Yes,Auto,Yes,0
I2NZKUYAPL,32,144095,217491,639,45,1,13.99,12,0.19,Bachelor's,Part-time,Divorced,No,Yes,Education,Yes,0
5JV8SX2UC8,39,99572,232574,414,31,3,14.73,24,0.43,Bachelor's,Unemployed,Divorced,No,Yes,Business,Yes,0
TGSG343NXO,56,137373,102962,557,36,3,14.79,24,0.58,High School,Full-time,Single,No,No,Auto,No,0
Y1HLV515XP,47,117738,166844,697,66,4,14.07,48,0.75,Master's,Self-employed,Divorced,No,No,Business,No,0
LJJQL9B9J5,36,86014,190649,638,77,1,23.22,60,0.63,High School,Unemployed,Divorced,No,No,Auto,Yes,1
W6F2BKIU4Y,24,20927,103217,477,41,1,20.32,60,0.53,High School,Full-time,Divorced,No,Yes,Home,Yes,0
YXDGHP69V9,60,117628,75395,771,107,1,11.7,24,0.61,Master's,Unemployed,Divorced,No,No,Auto,No,0
ZHLMIRX7GA,38,70339,153904,396,76,4,19.52,36,0.65,Master's,Self-employed,Married,Yes,Yes,Other,No,0
XJGQY4ZZ8S,55,46757,185478,802,108,1,5.18,48,0.49,PhD,Self-employed,Married,No,No,Auto,Yes,0
15NNNNCXPZ,18,56685,24853,607,29,4,20.44,48,0.8,High School,Full-time,Single,No,Yes,Business,No,0
XTBKTJ5ZA3,53,50062,231298,369,89,1,8.99,48,0.57,Bachelor's,Unemployed,Divorced,Yes,Yes,Business,Yes,0
FD1DTXNW1T,51,67400,65815,833,14,4,17.8,36,0.2,PhD,Part-time,Divorced,No,No,Business,Yes,0
2RTDG75944,66,47204,205570,667,116,4,7.97,60,0.36,High School,Unemployed,Single,Yes,No,Home,No,0
3WJ5OMX5M2,24,50249,153778,458,22,4,14.82,48,0.77,Bachelor's,Full-time,Divorced,Yes,No,Auto,Yes,1
JHU9VT5QJG,64,63052,210862,376,9,2,22.77,60,0.22,Bachelor's,Part-time,Married,No,No,Other,Yes,0
9WB8DS9SCK,18,101282,26271,684,101,3,8.52,36,0.46,PhD,Self-employed,Single,Yes,No,Education,Yes,0
7MB5FCSF1W,34,116345,45349,412,46,1,11.96,48,0.77,High School,Self-employed,Married,Yes,No,Home,No,0
PV43067QAZ,19,147368,183351,553,107,4,24.91,12,0.38,Master's,Part-time,Divorced,Yes,No,Education,No,0
G0IT1AXOPW,36,141778,198743,494,98,3,14.8,12,0.74,Bachelor's,Unemployed,Single,No,No,Home,Yes,0
AV71IXLN2G,34,86744,76980,763,63,3,8.33,48,0.65,High School,Full-time,Single,Yes,No,Education,No,0
WWOJ1CYV4O,66,82420,11637,752,108,2,2.98,12,0.88,Bachelor's,Full-time,Single,No,No,Other,No,0
VU3P4Q5OKI,40,132530,154668,644,67,3,14.9,48,0.53,Master's,Part-time,Divorced,No,Yes,Education,No,0
YQ7SN5GN0O,20,21645,7911,637,48,2,2.41,12,0.21,Master's,Part-time,Divorced,No,No,Other,No,0
RGPR6RPMUL,37,48240,178628,768,84,2,24.08,48,0.72,PhD,Unemployed,Married,Yes,No,Education,Yes,1
AF9YU5CBCU,57,94789,204384,532,59,2,17.6,60,0.36,Bachelor's,Unemployed,Single,No,Yes,Education,Yes,0
KO9QPX6YEO,34,16007,111358,622,14,4,23.55,48,0.89,PhD,Unemployed,Married,Yes,Yes,Home,No,1
P7K4W8M2YJ,62,56108,51988,464,70,4,4.38,36,0.17,PhD,Full-time,Married,Yes,Yes,Home,No,0
ONV8HM6PSK,64,59515,97804,713,73,2,20.03,48,0.86,Bachelor's,Part-time,Single,Yes,No,Other,Yes,0
2K9W8EWLDU,29,61033,184288,847,54,4,24.34,60,0.28,PhD,Full-time,Divorced,No,Yes,Business,No,0
H9SK9EO65J,29,31936,177253,349,65,3,15.85,60,0.61,Bachelor's,Self-employed,Single,Yes,No,Business,No,1
MNGOHNXPGS,23,77816,36388,497,96,2,23.81,36,0.45,Bachelor's,Part-time,Married,No,Yes,Other,No,0
26DGWKWUP8,21,126287,200147,573,11,1,15.17,12,0.76,Master's,Unemployed,Divorced,Yes,No,Auto,No,0
56CXIMGX4C,38,55658,116443,695,97,1,12.29,24,0.34,Master's,Self-employed,Divorced,Yes,Yes,Business,Yes,0
W2K3FYNSXI,24,131100,44705,443,40,1,16.72,48,0.89,Master's,Unemployed,Divorced,Yes,Yes,Business,Yes,1
U5SVXUETBY,41,148437,62506,519,73,3,16.56,36,0.33,PhD,Full-time,Married,No,No,Home,Yes,0
JBKFGS06LW,21,24473,129940,785,76,3,6.79,12,0.36,Bachelor's,Part-time,Married,No,No,Education,Yes,0
MYXX87N5UT,55,137712,33873,587,86,3,19.57,36,0.28,Bachelor's,Part-time,Single,Yes,Yes,Business,Yes,0
2U60RLAZDQ,68,117078,180977,416,79,3,13.47,12,0.22,High School,Unemployed,Divorced,Yes,No,Home,Yes,0
76DKHRK24K,63,57087,233916,818,16,1,20.46,48,0.19,Bachelor's,Unemployed,Divorced,No,No,Home,Yes,0
AJGEZ3BVGL,25,54326,41110,652,12,1,15.91,48,0.59,Bachelor's,Self-employed,Single,Yes,Yes,Education,Yes,0
UEEZ1TF5MW,30,108573,179444,565,8,2,12.18,36,0.65,PhD,Full-time,Single,Yes,Yes,Education,Yes,0
WUPOSEPX2J,28,17867,63207,519,38,4,5.69,60,0.6,High School,Unemployed,Divorced,Yes,Yes,Home,No,0
0GIRAA63YT,28,73864,98538,350,85,1,10.61,60,0.5,Bachelor's,Part-time,Married,Yes,Yes,Education,Yes,0
KIPS1XZKKL,18,83755,81495,348,32,4,11.08,24,0.73,PhD,Full-time,Divorced,No,No,Home,No,1
AT2W6FTI6F,39,130981,26811,810,67,2,20.55,36,0.46,Bachelor's,Unemployed,Divorced,Yes,Yes,Other,Yes,0
K5WV44B9OI,67,108949,241829,589,29,1,17.16,24,0.87,High School,Full-time,Divorced,Yes,Yes,Auto,Yes,0
A7HBLEHWG7,33,91322,110843,463,93,3,21.81,36,0.42,Master's,Unemployed,Divorced,Yes,No,Education,Yes,0
Y824ZMQRLI,69,125693,188019,826,112,3,10.32,12,0.41,PhD,Unemployed,Divorced,Yes,Yes,Business,Yes,0
1G83H3M1B1,69,66897,203051,411,2,1,12.32,48,0.36,PhD,Unemployed,Married,Yes,Yes,Education,Yes,0
G76X5SLMSX,37,41564,179308,470,107,2,17.69,24,0.49,Bachelor's,Part-time,Married,Yes,Yes,Auto,No,0
G7Y9I7DY25,35,121561,248367,446,65,2,3.66,24,0.89,Master's,Full-time,Single,Yes,No,Education,Yes,0
